lhdate,lhprice,lhcount
2022-03-09,22.1,0.0
2022-03-22,22.05,0.0
2022-04-06,21.3,0.0
2022-06-27,18.5,0.0
2022-07-21,18.6,0.0
2022-09-12,18.25,0.0
2022-11-10,18.95,0.0
2022-12-02,19.95,0.0
2022-12-15,20.3,0.0
2022-12-27,19.8,0.0
2023-02-22,24.2,0.0
