lhdate,lhprice,lhcount
2022-04-20,162.0,0.0
2022-06-29,124.5,0.0
2022-07-25,128.0,0.0
2022-08-25,155.5,0.0
2022-09-02,162.0,0.0
2022-09-22,147.5,0.0
2022-10-06,152.5,0.0
2022-10-31,150.5,0.0
2022-11-21,177.0,0.0
2022-12-05,181.5,0.0
2022-12-25,190.0,0.0
2023-02-08,179.5,0.0
