lhdate,lhprice,lhcount
2022-03-24,106.5,0.0
2022-04-22,103.5,0.0
2022-05-05,104.5,0.0
2022-08-11,113.0,0.0
2022-09-13,110.0,0.0
2022-11-09,102.5,0.0
2022-12-14,102.5,0.0
2023-01-10,99.4,0.0
2023-02-17,103.5,0.0
