lhdate,lhprice,lhcount
2022-03-23,30.75,0.0
2022-05-18,28.85,0.0
2022-07-14,22.35,0.0
2022-07-25,23.05,0.0
2022-08-09,22.5,0.0
2022-08-22,22.5,0.0
2022-10-05,22.65,0.0
2022-10-18,22.45,0.0
2022-11-18,25.05,0.0
2022-12-02,24.95,0.0
2023-01-09,24.4,0.0
