lhdate,lhprice,lhcount
2022-04-07,26.35,0.0
2022-05-30,21.15,0.0
2022-08-31,19.6,0.0
2022-09-27,21.95,0.0
2022-11-04,17.0,0.0
2022-11-24,18.45,0.0
2022-12-05,18.55,0.0
2022-12-19,20.9,0.0
2023-01-31,24.4,0.0
2023-02-20,25.7,0.0
