lhdate,lhprice,lhcount
2022-04-14,15.15,0.0
2022-06-06,15.25,0.0
2022-06-22,21.85,0.0
2022-07-14,24.2,0.0
2022-08-01,24.05,0.0
2022-08-17,23.75,0.0
2022-08-26,24.15,0.0
2022-09-15,30.0,0.0
2022-11-29,32.85,0.0
2022-12-16,32.65,0.0
2023-01-05,26.65,0.0
2023-02-01,28.2,0.0
2023-02-13,34.0,0.0
