lhdate,lhprice,lhcount
2022-03-18,218.0,0.0
2022-03-01,222.5,0.0
2022-03-18,218.0,0.0
2022-05-06,183.0,0.0
2022-05-19,189.5,0.0
2022-06-01,199.0,0.0
2022-08-18,130.0,0.0
2022-08-31,127.5,0.0
2022-10-04,101.0,0.0
2022-10-19,112.0,0.0
2022-11-16,129.0,0.0
2022-12-15,122.5,0.0
