lhdate,lhprice,lhcount
2022-03-23,105.5,0.0
2022-05-05,98.6,0.0
2022-07-28,87.8,0.0
2022-08-16,90.7,0.0
2022-09-13,85.9,0.0
2022-10-06,82.8,0.0
2022-10-28,80.7,0.0
2022-12-01,101.5,0.0
