lhdate,lhprice,lhcount
2022-03-01,72.1,0.0
2022-03-28,69.7,0.0
2022-04-20,64.8,0.0
2022-05-31,47.25,0.0
2022-07-08,34.65,0.0
2022-07-20,38.55,0.0
2022-08-26,38.8,0.0
2022-09-13,32.8,0.0
2022-10-11,28.9,0.0
2022-11-07,39.2,0.0
2022-11-18,38.3,0.0
2022-12-01,38.3,0.0
2022-12-15,44.2,0.0
