lhdate,lhprice,lhcount
2022-03-28,112.0,0.0
2022-04-21,111.5,0.0
2022-05-04,108.5,0.0
2022-05-31,121.0,0.0
2022-06-29,106.5,0.0
2022-07-21,113.5,0.0
2022-08-16,118.5,0.0
2022-09-15,117.0,0.0
2022-10-14,111.0,0.0
2022-11-16,120.0,0.0
2022-12-06,127.0,0.0
2023-01-10,108.0,0.0
2023-02-02,113.0,0.0
2023-02-21,115.0,0.0
