lhdate,lhprice,lhcount
2022-04-06,93.6,0.0
2022-05-05,87.1,0.0
2022-05-31,85.3,0.0
2022-06-09,84.8,0.0
2022-06-28,84.8,0.0
2022-08-01,68.5,0.0
2022-08-19,71.0,0.0
2022-09-13,68.8,0.0
2022-10-05,68.3,0.0
2022-12-01,77.6,0.0
2022-12-15,74.1,0.0
2023-01-09,74.8,0.0
2023-01-30,77.0,0.0
