lhdate,lhprice,lhcount
2022-04-06,77.5,0.0
2022-04-22,75.9,0.0
2022-05-31,64.1,0.0
2022-06-21,63.2,0.0
2022-07-18,59.6,0.0
2022-08-17,60.5,0.0
2022-09-13,57.7,0.0
2022-10-18,50.5,0.0
2022-11-15,56.4,0.0
2022-11-30,60.8,0.0
2023-01-09,59.6,0.0
2023-01-30,61.0,0.0
2023-02-20,60.7,0.0
