lhdate,lhprice,lhcount
2022-03-28,27.2,0.0
2022-03-28,27.2,0.0
2022-05-10,23.05,0.0
2022-05-18,23.05,0.0
2022-06-21,22.95,0.0
2022-07-13,22.25,0.0
2022-08-11,23.25,0.0
2022-09-13,23.15,0.0
2022-11-11,22.05,0.0
2022-11-24,21.85,0.0
