lhdate,lhprice,lhcount
2022-03-09,23.65,0.0
2022-03-22,23.0,0.0
2022-04-18,24.35,0.0
2022-05-23,21.3,0.0
2022-06-06,21.7,0.0
2022-06-24,23.0,0.0
2022-07-05,23.0,0.0
2022-07-29,22.0,0.0
2022-08-15,22.6,0.0
2022-08-30,23.2,0.0
2022-09-16,23.5,0.0
2022-10-06,21.75,0.0
2022-10-21,22.15,0.0
2022-11-15,21.95,0.0
2022-12-09,22.1,0.0
2023-01-04,20.75,0.0
2023-02-03,21.3,0.0
