lhdate,lhprice,lhcount
2022-05-05,308.5,0.0
2022-05-31,339.0,0.0
2022-06-27,285.0,0.0
2022-07-21,262.0,0.0
2022-08-18,264.0,0.0
2022-10-05,192.0,0.0
2022-10-18,172.0,0.0
2022-11-17,215.0,0.0
2022-12-05,229.5,0.0
2023-01-09,198.0,0.0
2023-02-08,221.0,0.0
2023-02-21,222.5,0.0
