lhdate,lhprice,lhcount
2022-04-06,420.5,0.0
2022-04-19,403.5,0.0
2022-05-05,390.0,0.0
2022-05-18,380.5,0.0
2022-06-08,401.5,0.0
2022-07-29,389.5,0.0
2022-08-26,421.5,0.0
2022-09-15,404.5,0.0
2022-10-07,418.5,0.0
2022-11-17,391.5,0.0
2022-12-05,411.0,0.0
2022-12-15,408.5,0.0
2022-12-27,386.5,0.0
2023-01-09,387.5,0.0
2023-02-14,413.0,0.0
2023-02-24,425.0,0.0
