lhdate,lhprice,lhcount
2022-03-22,55.3,0.0
2022-04-01,55.3,0.0
2022-06-01,54.7,0.0
2022-06-15,54.4,0.0
2022-06-27,57.0,0.0
2022-07-25,56.9,0.0
2022-08-09,55.7,0.0
2022-09-13,74.8,0.0
2022-10-05,81.4,0.0
2022-10-17,77.7,0.0
2022-10-27,77.8,0.0
2022-11-23,78.0,0.0
2022-12-05,85.1,0.0
2023-01-09,76.5,0.0
