lhdate,lhprice,lhcount
2022-05-10,131.0,0.0
2022-05-18,131.0,0.0
2022-06-01,136.0,0.0
2022-07-21,120.0,0.0
2022-07-29,118.0,0.0
2022-08-16,127.5,0.0
2022-09-19,123.0,0.0
2022-11-18,130.5,0.0
2022-12-05,125.0,0.0
