lhdate,lhprice,lhcount
2022-03-28,121.5,0.0
2022-03-03,114.0,0.0
2022-03-28,121.5,0.0
2022-04-27,134.0,0.0
2022-05-18,120.0,0.0
2022-06-09,114.5,0.0
2022-07-29,102.0,0.0
2022-08-24,88.2,0.0
2022-10-11,66.8,0.0
2022-10-27,81.2,0.0
2022-11-21,86.3,0.0
2022-12-06,90.2,0.0
2022-12-15,90.9,0.0
