lhdate,lhprice,lhcount
2022-03-01,29.2,0.0
2022-05-24,36.15,0.0
2022-07-21,29.7,0.0
2022-08-01,29.7,0.0
2022-08-10,29.3,0.0
2022-08-23,30.7,0.0
2022-09-16,34.25,0.0
2022-10-06,33.7,0.0
2022-10-19,34.75,0.0
2022-11-09,46.8,0.0
2022-11-17,46.75,0.0
2022-12-01,48.8,0.0
2022-12-09,47.25,0.0
