lhdate,lhprice,lhcount
2022-03-22,39.2,0.0
2022-03-04,41.2,0.0
2022-03-22,39.2,0.0
2022-04-06,40.1,0.0
2022-04-25,42.3,0.0
2022-06-13,67.1,0.0
2022-06-29,60.7,0.0
2022-07-20,66.4,0.0
2022-08-09,68.3,0.0
2022-08-25,79.2,0.0
2022-09-14,74.0,0.0
2022-10-11,61.9,0.0
2022-11-23,70.2,0.0
2022-12-08,70.6,0.0
