lhdate,lhprice,lhcount
2022-03-31,16.75,0.0
2022-04-06,17.2,0.0
2022-05-18,15.8,0.0
2022-05-30,15.65,0.0
2022-06-15,16.05,0.0
2022-07-29,14.1,0.0
2022-08-12,13.75,0.0
2022-08-31,13.35,0.0
2022-10-06,11.85,0.0
2022-11-09,11.45,0.0
2022-11-23,11.8,0.0
2022-12-14,11.5,0.0
