lhdate,lhprice,lhcount
2022-03-11,262.0,0.0
2022-03-31,268.5,0.0
2022-03-11,262.0,0.0
2022-05-18,231.0,0.0
2022-06-24,239.0,0.0
2022-08-15,274.0,0.0
2022-09-20,271.0,0.0
2022-10-06,278.5,0.0
2022-10-18,272.5,0.0
