lhdate,lhprice,lhcount
2022-03-01,1030.0,0.0
2022-03-29,972.0,0.0
2022-04-21,1005.0,0.0
2022-05-17,797.0,0.0
2022-06-09,882.0,0.0
2022-06-27,826.0,0.0
2022-07-07,799.0,0.0
2022-07-22,850.0,0.0
2022-08-16,830.0,0.0
2022-10-05,570.0,0.0
2022-12-09,636.0,0.0
