lhdate,lhprice,lhcount
2022-03-23,65.9,0.0
2022-03-23,65.9,0.0
2022-04-01,66.1,0.0
2022-05-03,68.6,0.0
2022-05-31,67.4,0.0
2022-07-07,70.6,0.0
2022-07-26,70.5,0.0
2022-08-26,66.4,0.0
2022-09-13,67.8,0.0
2022-09-29,67.5,0.0
2022-10-12,66.9,0.0
2022-11-01,66.1,0.0
2022-11-14,66.1,0.0
2022-11-30,66.1,0.0
