lhdate,lhprice,lhcount
2022-03-31,215.0,0.0
2022-04-20,176.5,0.0
2022-05-17,160.0,0.0
2022-05-30,156.0,0.0
2022-07-08,113.5,0.0
2022-07-21,105.5,0.0
2022-08-25,103.5,0.0
2022-09-19,108.5,0.0
2022-10-06,89.9,0.0
2022-11-25,136.5,0.0
2022-12-15,151.0,0.0
2023-01-09,156.0,0.0
2023-02-07,152.5,0.0
