0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d
0.0,2022-03-01,12362683.0,869176914.0,71.0,72.0,69.5,70.2,+0.90,13691.0,False,,,
23.0,2022-03-01,12362683.0,869176914.0,71.0,72.0,69.5,70.2,+0.90,13691.0,False,0.14285714285714327,0.4127401376228036,0.44424717629580057
1.0,2022-03-02,7525584.0,537461231.0,70.5,72.0,70.0,71.9,+1.70,4525.0,False,,,
24.0,2022-03-02,7525584.0,537461231.0,70.5,72.0,70.0,71.9,+1.70,4525.0,False,0.4897959183673475,0.4384253978709849,0.4423065834875287
2.0,2022-03-03,6848425.0,495542601.0,72.0,72.8,71.8,72.8,+0.90,3871.0,False,,,
25.0,2022-03-03,6848425.0,495542601.0,72.0,72.8,71.8,72.8,+0.90,3871.0,False,0.6734693877551007,0.5167733944990234,0.4671288538246936
3.0,2022-03-04,5606834.0,407489023.0,72.5,73.2,71.2,73.2,+0.40,3559.0,False,,,
26.0,2022-03-04,5606834.0,407489023.0,72.5,73.2,71.2,73.2,+0.40,3559.0,False,0.7551020408163263,0.5962162766047909,0.5101579947513927
4.0,2022-03-07,7642155.0,548335681.0,71.9,72.5,70.7,71.9,-1.30,4524.0,False,,,
27.0,2022-03-07,7642155.0,548335681.0,71.9,72.5,70.7,71.9,-1.30,4524.0,False,0.4897959183673475,0.5607428238589764,0.5270196044539206
5.0,2022-03-08,8328711.0,603077593.0,71.0,73.3,71.0,73.0,+1.10,4661.0,False,,,
28.0,2022-03-08,8328711.0,603077593.0,71.0,73.3,71.0,73.0,+1.10,4661.0,False,0.7142857142857134,0.6119237873345554,0.5553209987474655
6.0,2022-03-09,7100581.0,516708728.0,73.0,73.3,72.3,73.3,+0.30,4731.0,False,,,
29.0,2022-03-09,7100581.0,516708728.0,73.0,73.3,72.3,73.3,+0.30,4731.0,False,0.7755102040816312,0.6664525929169139,0.592364863470615
30.0,2022-03-10,4418102.0,322975606.0,73.4,73.4,72.8,73.3, 0.00,2878.0,False,0.7755102040816312,0.7028051299718198,0.6291782856376833
