0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d
0.0,2022-03-01,33316031.0,652325157.0,19.3,19.75,19.3,19.6,+0.10,11470.0,False,,,
23.0,2022-03-01,33316031.0,652325157.0,19.3,19.75,19.3,19.6,+0.10,11470.0,False,0.21428571428571505,0.583028772455116,0.7035551670213722
1.0,2022-03-02,21645909.0,422016990.0,19.55,19.6,19.4,19.6, 0.00,8000.0,False,,,
24.0,2022-03-02,21645909.0,422016990.0,19.55,19.6,19.4,19.6, 0.00,8000.0,False,0.21428571428571505,0.4601144197319823,0.6224082512582423
2.0,2022-03-03,27718521.0,542449921.0,19.65,19.7,19.45,19.6, 0.00,8004.0,False,,,
25.0,2022-03-03,27718521.0,542449921.0,19.65,19.7,19.45,19.6, 0.00,8004.0,False,0.21428571428571505,0.37817151791655984,0.5409960068110148
3.0,2022-03-04,29801173.0,576214978.0,19.4,19.45,19.25,19.35,-0.25,13531.0,False,,,
26.0,2022-03-04,29801173.0,576214978.0,19.4,19.45,19.25,19.35,-0.25,13531.0,False,0.06896551724138032,0.2751028510248333,0.4523649548822876
4.0,2022-03-07,60454109.0,1136400001.0,19.1,19.15,18.65,18.9,-0.45,23803.0,False,,,
27.0,2022-03-07,60454109.0,1136400001.0,19.1,19.15,18.65,18.9,-0.45,23803.0,False,0.12195121951219508,0.22405230718728725,0.3762607389839541
5.0,2022-03-08,73344004.0,1345940986.0,18.4,18.6,18.2,18.25,-0.65,30456.0,False,,,
28.0,2022-03-08,73344004.0,1345940986.0,18.4,18.6,18.2,18.25,-0.65,30456.0,False,0.020000000000000285,0.1560348714581916,0.3028521164753666
6.0,2022-03-09,30407428.0,556817646.0,18.3,18.5,18.2,18.3,+0.05,14205.0,False,,,
29.0,2022-03-09,30407428.0,556817646.0,18.3,18.5,18.2,18.3,+0.05,14205.0,False,0.04000000000000057,0.11735658097212792,0.24102027130762035
30.0,2022-03-10,42182039.0,795940307.0,18.5,19.1,18.45,18.95,+0.65,12099.0,False,0.3,0.17823772064808527,0.22009275442110865
7.0,2022-03-10,42182039.0,795940307.0,18.5,19.1,18.45,18.95,+0.65,12099.0,False,,,
8.0,2022-03-11,18669012.0,353250321.0,18.95,19.15,18.8,18.9,-0.05,6894.0,False,0.4516129032258058,0.4838709677419352,0.4946236559139784
31.0,2022-03-11,18669012.0,353250321.0,18.95,19.15,18.8,18.9,-0.05,6894.0,False,0.4516129032258058,0.2693627815073254,0.2365160967831809
32.0,2022-03-14,16665683.0,314426010.0,18.85,19.0,18.8,18.85,-0.05,13671.0,False,0.4333333333333347,0.3240196321159952,0.2656839418941189
9.0,2022-03-14,16665683.0,314426010.0,18.85,19.0,18.8,18.85,-0.05,13671.0,False,0.4333333333333347,0.4670250896057351,0.4854241338112306
33.0,2022-03-15,19214745.0,363576534.0,19.0,19.1,18.8,19.0,+0.15,9240.0,False,0.5333333333333338,0.393790865855108,0.3083862498811153
10.0,2022-03-15,19214745.0,363576534.0,19.0,19.1,18.8,19.0,+0.15,9240.0,False,0.5333333333333338,0.4891278375149346,0.4866587017124652
34.0,2022-03-16,26355490.0,503152707.0,19.05,19.2,18.95,19.2,+0.20,7406.0,False,0.8,0.529193910570072,0.3819888034441009
