0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d
0.0,2022-03-01,1031048.0,439985571.0,425.0,433.0,418.0,428.0,+13.00,995.0,False,,,
23.0,2022-03-01,1031048.0,439985571.0,425.0,433.0,418.0,428.0,+13.00,995.0,False,0.875,0.6225893205727238,0.6003664512514292
1.0,2022-03-02,1002133.0,429838216.0,430.0,435.0,421.0,433.5,+5.50,1055.0,False,,,
24.0,2022-03-02,1002133.0,429838216.0,430.0,435.0,421.0,433.5,+5.50,1055.0,False,0.9642857142857144,0.7364881184770539,0.6457403403266373
2.0,2022-03-03,933995.0,404900606.0,438.0,443.0,426.0,426.0,-7.50,1037.0,False,,,
25.0,2022-03-03,933995.0,404900606.0,438.0,443.0,426.0,426.0,-7.50,1037.0,False,0.66,0.7109920789847025,0.6674909198793257
3.0,2022-03-04,579779.0,243589110.0,423.0,426.5,414.5,416.0,-10.00,753.0,False,,,
26.0,2022-03-04,579779.0,243589110.0,423.0,426.5,414.5,416.0,-10.00,753.0,False,0.46,0.6273280526564683,0.6541032974717066
4.0,2022-03-07,1347773.0,534056353.0,406.0,406.0,388.0,390.0,-26.00,2006.0,False,,,
27.0,2022-03-07,1347773.0,534056353.0,406.0,406.0,388.0,390.0,-26.00,2006.0,False,0.03636363636363636,0.4303399138921911,0.5795155029452014
5.0,2022-03-08,961620.0,374034496.0,378.0,400.0,378.0,384.0,-6.00,1239.0,False,,,
28.0,2022-03-08,961620.0,374034496.0,378.0,400.0,378.0,384.0,-6.00,1239.0,False,0.09230769230769233,0.3176625066973581,0.4922311708625869
6.0,2022-03-09,739200.0,287796415.0,390.0,397.0,385.0,385.0,+1.00,851.0,False,,,
29.0,2022-03-09,739200.0,287796415.0,390.0,397.0,385.0,385.0,+1.00,851.0,False,0.1076923076923077,0.2476724403623413,0.4107115940291717
30.0,2022-03-10,814066.0,325035778.0,396.0,404.5,394.0,401.0,+16.00,903.0,False,0.3538461538461539,0.2830636781902788,0.3681622887495407
7.0,2022-03-10,814066.0,325035778.0,396.0,404.5,394.0,401.0,+16.00,903.0,False,,,
8.0,2022-03-11,690160.0,269985208.0,395.0,397.5,386.0,396.0,-5.00,881.0,False,0.2769230769230769,0.4256410256410256,0.4752136752136752
31.0,2022-03-11,690160.0,269985208.0,395.0,397.5,386.0,396.0,-5.00,881.0,False,0.2769230769230769,0.28101681110121146,0.3391137962000976
32.0,2022-03-14,580807.0,227120290.0,400.0,400.5,387.0,393.0,-3.00,719.0,False,0.2307692307692308,0.2642676176572179,0.3141650700191376
9.0,2022-03-14,580807.0,227120290.0,400.0,400.5,387.0,393.0,-3.00,719.0,False,0.2307692307692308,0.3606837606837607,0.437037037037037
33.0,2022-03-15,1390602.0,519941268.0,390.0,393.0,365.0,366.0,-27.00,1866.0,False,0.01282051282051282,0.18045191604498287,0.2695940186944193
10.0,2022-03-15,1390602.0,519941268.0,390.0,393.0,365.0,366.0,-27.00,1866.0,False,0.01282051282051282,0.24472934472934474,0.3729344729344729
34.0,2022-03-16,884110.0,332783617.0,378.5,382.0,371.0,376.0,+10.00,993.0,False,0.17886178861788618,0.17992187356928396,0.2397033036527076
11.0,2022-03-16,884110.0,332783617.0,378.5,382.0,371.0,376.0,+10.00,993.0,False,0.17886178861788618,0.22277349269219188,0.32288081285371256
35.0,2022-03-17,1284944.0,513969662.0,390.0,408.0,389.0,407.5,+31.50,1337.0,False,0.9883720930232558,0.4494052800539412,0.3096039624531187
12.0,2022-03-17,1284944.0,513969662.0,390.0,408.0,389.0,407.5,+31.50,1337.0,False,0.9883720930232558,0.4779730261358798,0.3745782172811016
36.0,2022-03-18,810282.0,329779035.0,406.0,412.0,398.5,412.0,+4.50,851.0,False,1.0,0.6329368533692941,0.4173815927585105
13.0,2022-03-18,810282.0,329779035.0,406.0,412.0,398.5,412.0,+4.50,851.0,False,1.0,0.6519820174239199,0.467046150662041
37.0,2022-03-21,309379.0,127740044.0,419.5,419.5,407.5,407.5,-4.50,516.0,False,0.7798165137614679,0.6818967401666853,0.5055533085612354
14.0,2022-03-21,309379.0,127740044.0,419.5,419.5,407.5,407.5,-4.50,516.0,False,0.7798165137614679,0.6945935162031025,0.5428952725090614
38.0,2022-03-22,465116.0,193590240.0,410.0,420.0,410.0,414.0,+6.50,644.0,False,0.8909090909090909,0.7515675237474871,0.5875580469566526
15.0,2022-03-22,465116.0,193590240.0,410.0,420.0,410.0,414.0,+6.50,644.0,False,0.8909090909090909,0.7600320411050986,0.6152741953744072
16.0,2022-03-23,444756.0,188399839.0,420.0,428.5,420.0,420.5,+6.50,856.0,False,0.8740157480314961,0.7980266100805644,0.6761916669431263
39.0,2022-03-23,444756.0,188399839.0,420.0,428.5,420.0,420.5,+6.50,856.0,False,0.8740157480314961,0.7923835985088235,0.6558332308073762
17.0,2022-03-24,534559.0,220602247.0,416.0,419.0,408.0,413.5,-7.00,793.0,False,0.7637795275590551,0.7866109159067279,0.7129980832643268
40.0,2022-03-24,534559.0,220602247.0,416.0,419.0,408.0,413.5,-7.00,793.0,False,0.7637795275590551,0.7828489081922341,0.6981717899356621
18.0,2022-03-25,411396.0,170638276.0,417.5,422.5,410.0,410.0,-3.50,573.0,False,0.7086614173228346,0.7606277497120968,0.7288746387469167
41.0,2022-03-25,411396.0,170638276.0,417.5,422.5,410.0,410.0,-3.50,573.0,False,0.7086614173228346,0.7581197445691008,0.7181544414801416
19.0,2022-03-28,701455.0,280095144.0,410.0,410.0,393.0,402.0,-8.00,993.0,False,0.5391304347826087,0.6867953114022673,0.7148481962987002
42.0,2022-03-28,701455.0,280095144.0,410.0,410.0,393.0,402.0,-8.00,993.0,False,0.5391304347826087,0.6851233079736034,0.7071440636446289
20.0,2022-03-29,539609.0,216984814.0,404.0,409.5,396.0,402.0, 0.00,665.0,False,0.3291139240506329,0.5675681822850558,0.6657548582941519
43.0,2022-03-29,539609.0,216984814.0,404.0,409.5,396.0,402.0, 0.00,665.0,False,0.3291139240506329,0.5664535133326132,0.6602472135406237
21.0,2022-03-30,1136222.0,474975683.0,408.5,428.0,407.5,414.0,+12.00,1252.0,False,0.5915492957746479,0.5755618867815865,0.6356905344566302
44.0,2022-03-30,1136222.0,474975683.0,408.5,428.0,407.5,414.0,+12.00,1252.0,False,0.5915492957746479,0.5748187741466247,0.6317710670759573
22.0,2022-03-31,349815.0,142438015.0,414.0,414.0,405.0,405.0,-9.00,512.0,False,0.3380281690140845,0.4963839808590858,0.5892550165907819
45.0,2022-03-31,349815.0,142438015.0,414.0,414.0,405.0,405.0,-9.00,512.0,False,0.3380281690140845,0.4958885724357779,0.5864769021958975
