日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/03/01,5705233.0,652393335.0,113.5,116.0,113.0,115.0, 0.00,3431.0,False,,,,,,
111/03/02,4289623.0,492107077.0,113.5,117.0,113.0,116.0,+1.00,3170.0,False,,,,,,
111/03/03,4761587.0,558973862.0,116.5,118.5,116.0,117.5,+1.50,3521.0,False,,,,,,
111/03/04,4725153.0,548900617.0,117.5,118.0,114.5,115.0,-2.50,3056.0,False,,,,,,
111/03/07,8936224.0,982261378.0,113.0,113.0,107.5,109.5,-5.50,6641.0,False,,,,114.6,,
111/03/08,8687856.0,917199703.0,105.5,109.0,103.0,103.5,-6.00,9931.0,False,,,,112.3,,
111/03/09,4798325.0,507094387.0,105.5,107.0,104.0,107.0,+3.50,6732.0,False,,,,110.5,,
111/03/10,4886602.0,538307160.0,110.5,111.5,108.5,110.0,+3.00,5860.0,False,,,,109.0,,
111/03/11,3443706.0,371178377.0,107.5,109.0,106.5,108.5,-1.50,2405.0,False,0.3548387096774194,0.4516129032258064,0.4838709677419354,107.7,,
111/03/14,2783810.0,300367699.0,108.0,109.5,107.0,107.5,-1.00,1901.0,False,0.2903225806451613,0.3978494623655914,0.4551971326164874,107.3,110.95,
111/03/15,2690852.0,285939544.0,107.5,107.5,105.5,106.0,-1.50,2047.0,False,0.1935483870967742,0.3297491039426523,0.4133811230585424,107.8,110.05,
111/03/16,5038859.0,530804387.0,107.5,108.5,103.5,104.5,-1.50,4740.0,False,0.1,0.2531660692951015,0.35997610513739536,107.3,108.9,
111/03/17,3306650.0,354364015.0,106.5,108.5,106.0,107.5,+3.00,1895.0,False,0.45,0.3187773795300677,0.34624319660161945,106.8,107.9,
111/03/18,3238906.0,351784893.0,107.5,110.0,107.0,108.5,+1.00,1924.0,False,0.6470588235294118,0.42820452752984905,0.3735636402443626,106.8,107.25,
111/03/21,2033860.0,220642212.0,109.0,109.5,107.5,108.5, 0.00,1582.0,False,0.625,0.4938030183532327,0.4136434329473193,107.0,107.15,
111/03/22,6455956.0,727263017.0,109.0,114.5,108.5,114.5,+6.00,6129.0,False,1.0,0.6625353455688217,0.4966074038211534,108.7,108.25,
111/03/23,4735225.0,542239662.0,115.0,115.5,113.0,115.5,+1.00,2848.0,False,1.0,0.7750235637125478,0.5894127904516182,110.9,109.1,
111/03/24,3611968.0,418897091.0,115.0,117.5,114.0,116.0,+0.50,2341.0,False,0.8928571428571429,0.8143014234274129,0.6643756681102164,112.6,109.7,
111/03/25,5774629.0,679313442.0,117.0,119.5,115.5,118.0,+2.00,3492.0,False,0.90625,0.8449509489516085,0.7245674283906804,114.5,110.65,
111/03/28,3993524.0,460541662.0,117.0,117.0,114.0,116.0,-2.00,6842.0,False,0.78125,0.8237172993010723,0.7576173853608109,116.0,111.5,111.225
111/03/29,4029654.0,470634026.0,116.5,118.0,115.0,117.5,+1.50,2470.0,False,0.8518518518518519,0.8330954834846653,0.7827767514020958,116.6,112.65,111.35
111/03/30,2784468.0,328647346.0,117.5,119.0,117.0,117.5, 0.00,1999.0,False,0.84,0.8353969889897768,0.8003168305979894,117.0,113.95,111.425
111/03/31,2750188.0,319711684.0,117.5,117.5,115.5,116.0,-1.50,2443.0,False,0.7083333333333334,0.7930424371042957,0.7978920327667581,117.0,114.8,111.35
111/04/01,2861837.0,332216009.0,115.0,117.0,114.0,116.5,+0.50,1634.0,False,0.7272727272727273,0.7711192004937728,0.7889677553424297,116.7,115.6,111.425
111/04/06,2334400.0,271700140.0,116.5,118.0,115.0,117.5,+1.00,1580.0,False,0.6923076923076923,0.7448486977650792,0.7742614028166461,117.0,116.5,111.825
111/04/07,5460198.0,638332837.0,117.0,120.0,114.5,114.5,-3.00,4618.0,False,0.08333333333333333,0.5243435762878306,0.6909554606403743,116.4,116.5,112.375
111/04/08,2313746.0,266195430.0,115.5,116.0,113.5,116.0,+1.50,1608.0,False,0.38461538461538464,0.4777675123970152,0.6198928112259212,116.1,116.55,112.825
111/04/11,3633223.0,413110796.0,115.0,116.5,112.5,113.0,-3.00,3914.0,False,0.06666666666666668,0.3407338971535657,0.5268398398684693,115.5,116.25,112.975
111/04/12,8358593.0,905704205.0,111.0,111.5,106.0,107.0,-6.00,5896.0,False,0.07142857142857142,0.2509654552452343,0.43488171166072426,113.6,115.15,112.9
111/04/13,3577655.0,386337913.0,108.0,109.0,106.5,108.5,+1.50,1831.0,False,0.17857142857142858,0.2268341130206324,0.3655325121140269,111.8,114.4,112.95
111/04/14,1406894.0,151623956.0,109.0,109.0,107.0,107.5,-1.00,1076.0,False,0.10714285714285714,0.1869370277280406,0.30600068398536484,110.4,113.4,113.025
111/04/15,2326115.0,246089202.0,106.5,106.5,105.0,106.0,-1.50,1743.0,False,0.06666666666666668,0.1468469073742493,0.25294942511499297,108.4,112.25,113.1
111/04/18,6990920.0,717028427.0,105.0,105.0,101.0,102.0,-4.00,4449.0,False,0.05263157894736842,0.11544179789862233,0.20711354937620274,106.2,110.85,112.825
111/04/19,2828792.0,292630975.0,102.5,105.0,102.0,103.0,+1.00,1702.0,False,0.10526315789473684,0.11204891789732717,0.1754253388832442,105.4,109.5,112.55
111/04/20,2307085.0,237949236.0,104.0,104.5,102.0,103.5,+0.50,1593.0,False,0.16129032258064516,0.12846271945843313,0.15977113240830715,104.4,108.1,112.3
111/04/21,1536833.0,159788084.0,103.5,105.0,103.0,103.5, 0.00,1028.0,False,0.16129032258064516,0.1394052538325038,0.1529825062163727,103.6,107.0,111.75
111/04/22,1624745.0,167512734.0,103.0,104.0,102.0,103.5, 0.00,1072.0,False,0.2380952380952381,0.1723019152534152,0.1594223092287202,103.1,105.75,111.15
111/04/25,3638256.0,364674015.0,100.5,101.0,99.5,100.5,-3.00,7457.0,False,0.10526315789473684,0.14995566280052242,0.15626676041932092,102.8,104.5,110.375
111/04/26,7872374.0,867996757.0,109.0,110.5,108.0,110.5,+10.00,2937.0,False,1.0,0.4333037752003481,0.2486124320129967,104.3,104.85,110.0
111/04/27,11845882.0,1298123687.0,108.0,113.0,106.0,112.5,+2.00,6919.0,False,0.9629629629629628,0.6098568377878865,0.3690272339379599,106.1,105.25,109.825
111/04/28,3638225.0,407297542.0,112.0,113.0,111.0,112.0,-0.50,2320.0,False,0.925925925925926,0.7152132005005662,0.4844225561254954,107.8,105.7,109.55
111/04/29,5237391.0,600266197.0,113.0,116.0,113.0,115.5,+3.50,3505.0,False,0.9696969696969696,0.8000411235660341,0.5896287452723415,110.2,106.65,109.45
111/05/03,7282247.0,857896099.0,115.0,119.5,114.5,119.5,+4.00,5499.0,False,1.0,0.8666940823773559,0.6819838576406796,114.0,108.4,109.625
111/05/04,9524333.0,1157120569.0,120.0,124.0,118.0,124.0,+4.50,6597.0,False,1.0,0.9111293882515704,0.7583657011776432,116.7,110.5,110.0
111/05/05,1506093.0,168682416.0,112.0,112.0,112.0,112.0,-12.00,1215.0,False,0.5102040816326531,0.777487619378598,0.7647396739112947,116.6,111.35,109.725
