日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/03/01,13153907.0,338024317.0,25.55,25.9,25.5,25.8,+0.40,4002.0,False,,,,,,
111/03/02,10540799.0,271639512.0,25.8,25.9,25.65,25.75,-0.05,3399.0,False,,,,,,
111/03/03,10234694.0,265326701.0,25.9,26.1,25.75,25.95,+0.20,4959.0,False,,,,,,
111/03/04,6507613.0,167244169.0,25.75,25.85,25.6,25.7,-0.25,3873.0,False,,,,,,
111/03/07,21574943.0,543136225.0,25.55,25.55,25.0,25.35,-0.35,7144.0,False,,,,,,
111/03/08,17813882.0,446909915.0,25.0,25.3,24.95,25.1,-0.25,6398.0,False,,,,,,
111/03/09,6498931.0,163734686.0,25.25,25.35,25.1,25.3,+0.20,2403.0,False,,,,,,
111/03/10,9112135.0,233480696.0,25.45,25.75,25.35,25.7,+0.40,2800.0,False,,,,,,
111/03/11,7776539.0,200357919.0,25.7,25.85,25.55,25.85,+0.15,3212.0,False,0.7826086956521743,0.5942028985507247,0.5314009661835749,,,
111/03/14,9839087.0,254479947.0,25.9,25.95,25.7,25.9,+0.05,3089.0,False,0.8260869565217371,0.6714975845410621,0.578099838969404,,,
111/03/15,11282299.0,290930151.0,25.8,25.95,25.65,25.8,-0.10,3751.0,False,0.7391304347826085,0.694041867954911,0.6167471819645729,,,
111/03/16,62449189.0,1669986046.0,26.2,27.1,26.2,27.0,+1.20,17159.0,False,0.9534883720930226,0.7805240360009482,0.6713394666433646,,,
111/03/17,29218449.0,786131748.0,27.05,27.2,26.7,26.8,-0.20,11679.0,False,0.8222222222222229,0.7944234314080397,0.7123674548982563,,,
111/03/18,27827502.0,749811748.0,26.8,27.0,26.7,27.0,+0.20,5966.0,False,0.9111111111111114,0.8333193246423969,0.7526847448129698,,,
111/03/21,14844281.0,398160477.0,27.0,27.0,26.7,26.8,-0.20,5677.0,False,0.80952380952381,0.8253874862695345,0.776918991965158,,,
111/03/22,14474378.0,388167740.0,26.8,27.0,26.6,27.0,+0.20,4530.0,False,0.8918918918918921,0.847555621476987,0.8004645351357675,,,
111/03/23,14965774.0,401091129.0,27.0,27.0,26.7,26.75,-0.25,5623.0,False,0.7272727272727275,0.8074613234089005,0.8027967978934785,,,
111/03/24,9661293.0,258916063.0,26.75,26.9,26.7,26.9,+0.15,3959.0,False,0.8064516129032254,0.8071247532403422,0.8042394496757663,,,
111/03/25,7741163.0,208362492.0,26.9,27.0,26.8,27.0,+0.10,3436.0,False,0.8709677419354844,0.8284057494720563,0.8122948829411962,,,
111/03/28,11008927.0,297359090.0,26.85,27.2,26.75,27.2,+0.20,5185.0,False,1.0,0.8856038329813707,0.8367311996212543,,,
111/03/29,12121727.0,327010336.0,27.1,27.15,26.85,26.95,-0.25,5724.0,False,0.5833333333333318,0.7848469997653578,0.8194364663359555,,,
111/03/30,10775889.0,290391495.0,27.0,27.05,26.9,26.9,-0.05,5705.0,False,0.499999999999997,0.6898979998435708,0.7762569775051605,,,
111/03/31,14079369.0,378042351.0,26.95,27.0,26.8,26.8,-0.10,4727.0,False,0.3333333333333333,0.5710431110068249,0.7078523553390486,,,
111/04/01,11034292.0,295050964.0,26.7,26.9,26.6,26.9,+0.10,5671.0,False,0.499999999999997,0.5473620740045491,0.6543555948942154,,,
111/04/06,17373526.0,463655840.0,26.65,26.9,26.55,26.9, 0.00,6815.0,False,0.5384615384615363,0.5443952288235447,0.6177021395373251,,,
111/04/07,30114986.0,792026533.0,26.6,26.65,26.05,26.05,-0.85,11311.0,False,0.0,0.3629301525490298,0.53277814387456,,,
111/04/08,22225933.0,580962737.0,26.2,26.35,26.0,26.15,+0.10,6960.0,False,0.12499999999999888,0.2836201016993528,0.4497254631494909,,,
111/04/11,27102565.0,696296393.0,26.15,26.15,25.5,25.65,-0.50,11203.0,False,0.08823529411764626,0.21849183250545065,0.3726475862681441,,,
111/04/12,22972592.0,583524306.0,25.5,25.6,25.3,25.35,-0.30,7637.0,False,0.02702702702702744,0.15467023067930954,0.2999884677385325,,,
111/04/13,18009878.0,459690309.0,25.3,25.7,25.3,25.7,+0.35,6434.0,False,0.22857142857142776,0.1793039633100156,0.2597602995956936,,,
111/04/14,16998295.0,433182411.0,25.65,25.65,25.4,25.4,-0.30,5744.0,False,0.05882352941176348,0.13914381867726489,0.21955480595621726,,,
111/04/15,17498684.0,443843801.0,25.4,25.45,25.2,25.45,+0.05,5398.0,False,0.14705882352941185,0.14178215362798052,0.19363058851347173,,,
111/04/18,26100806.0,662078422.0,25.5,25.5,25.25,25.4,-0.05,9580.0,False,0.11764705882352905,0.13373712202649668,0.17366609968448005,,,
111/04/19,26096575.0,660545804.0,25.4,25.5,25.2,25.2,-0.20,10348.0,False,0.0,0.08915808135099779,0.14549676023998595,,,
111/04/20,32733286.0,825784839.0,25.4,25.4,25.15,25.2, 0.00,11764.0,False,0.04166666666666717,0.07332760978955424,0.1214403767565087,,,
111/04/21,36925908.0,936599690.0,25.3,25.5,25.25,25.4,+0.20,9830.0,False,0.25,0.1322184065263695,0.1250330533464623,,,
111/04/22,105647226.0,2437100254.0,23.0,23.1,22.7,22.8,X0.00,30531.0,False,0.033333333333333805,0.09925671546202423,0.11644094071831627,,,
111/04/25,37567542.0,835408591.0,22.65,22.65,22.05,22.2,-0.60,15908.0,False,0.04109589041095853,0.07986977377833566,0.10425055173832272,,,
111/04/26,25289020.0,567194351.0,22.3,22.6,22.25,22.6,+0.40,7634.0,False,0.15277777777777807,0.1041724417781498,0.10422451508493176,,,
111/04/27,29107259.0,641998661.0,22.35,22.35,21.95,22.1,-0.50,12934.0,False,0.04225352112676115,0.08353280156102025,0.09732727724362793,,,
111/04/28,21509092.0,470544338.0,22.05,22.1,21.75,22.0,-0.10,10351.0,False,0.06666666666666668,0.07791075659623573,0.09085510369449716,,,
111/04/29,14118400.0,313699450.0,22.1,22.4,22.0,22.25,+0.25,4422.0,False,0.13333333333333333,0.09638494884193492,0.09269838541030977,,,
111/05/03,10343988.0,228862515.0,22.25,22.35,22.05,22.1,-0.15,4458.0,False,0.09333333333333373,0.09536774367240117,0.09358817149767357,,,
111/05/04,16556050.0,374002305.0,22.3,22.8,22.25,22.65,+0.55,5682.0,False,0.2399999999999997,0.14357849578160065,0.11025161292564924,,,
111/05/05,12846713.0,291126406.0,22.9,23.0,22.5,22.55,-0.10,7312.0,False,0.5925925925925924,0.2932498613852645,0.17125102907885434,,,
111/05/06,17338602.0,390721781.0,22.3,22.7,22.2,22.6,+0.05,5533.0,False,0.6800000000000012,0.4221665742568434,0.254889544138184,,,
111/05/09,13824790.0,313093717.0,22.55,22.9,22.4,22.65,+0.05,4754.0,False,0.7199999999999989,0.5214443828378952,0.3437411570380877,,,
