日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/03/09,1988323.0,57797716.0,29.35,29.4,28.8,29.25,+0.50,917.0,False,,,,29.48,,
111/03/10,1675188.0,49670403.0,29.35,29.8,29.35,29.75,+0.50,805.0,False,,,,29.440000000000005,,
111/03/11,548027.0,16172578.0,29.75,29.75,29.4,29.4,-0.35,382.0,False,0.3478260869565209,0.4492753623188403,0.4830917874396134,29.340000000000003,,
111/03/14,891239.0,26138046.0,29.35,29.5,29.25,29.3,-0.10,419.0,False,0.34999999999999964,0.4161835748792267,0.4607890499194845,29.290000000000003,29.605,
111/03/15,1311867.0,38215524.0,29.2,29.5,29.0,29.0,-0.30,588.0,False,0.1999999999999993,0.3441223832528175,0.4219001610305954,29.340000000000003,29.5,
111/03/16,1365906.0,39561743.0,29.15,29.15,28.75,29.1,+0.10,705.0,False,0.25,0.31274825550187835,0.3855161925210229,29.310000000000002,29.395000000000003,
111/03/17,1101946.0,32438309.0,29.4,29.6,29.25,29.5,+0.40,599.0,False,0.4499999999999993,0.358498837001252,0.37651040734776603,29.26,29.350000000000005,
111/03/18,720371.0,21289658.0,29.55,29.65,29.4,29.55,+0.05,473.0,False,0.7916666666666665,0.5028881135563901,0.4186363094173073,29.290000000000003,29.31500000000001,
111/03/21,733338.0,21782295.0,29.7,29.85,29.55,29.6,+0.05,392.0,False,0.7727272727272729,0.5928344999466844,0.4767023729270996,29.35,29.32000000000001,
111/03/22,1003950.0,29759448.0,29.75,29.75,29.55,29.55,-0.05,418.0,False,0.7272727272727271,0.6376472423886985,0.5303506627476325,29.46,29.400000000000013,
111/03/23,1154055.0,34239323.0,29.7,29.85,29.5,29.85,+0.30,623.0,False,1.0,0.7584314949257991,0.6063776068070212,29.610000000000003,29.460000000000015,
111/03/24,795005.0,23623212.0,29.8,29.85,29.6,29.7,-0.15,461.0,False,0.8636363636363619,0.7934997844959866,0.6687516660366764,29.65,29.455000000000013,
111/03/25,809962.0,24001393.0,29.7,29.75,29.55,29.6,-0.10,359.0,False,0.7727272727272729,0.7865756139064154,0.7080263153265893,29.659999999999997,29.475000000000016,
111/03/28,651157.0,19132579.0,29.45,29.5,29.25,29.5,-0.10,328.0,False,0.681818181818181,0.7516564698770039,0.7225697001767275,29.639999999999997,29.495000000000015,29.550000000000004
111/03/29,1563419.0,45896192.0,29.5,29.65,29.25,29.3,-0.20,920.0,False,0.08333333333333431,0.528882091029114,0.6580071637941896,29.589999999999996,29.525000000000016,29.512500000000006
111/03/30,924616.0,27192865.0,29.35,29.5,29.3,29.35,+0.05,562.0,False,0.16666666666666866,0.40814361624163215,0.5747193146100037,29.49,29.55000000000002,29.472500000000007
111/03/31,687777.0,20238075.0,29.35,29.5,29.35,29.35, 0.00,362.0,False,0.16666666666666866,0.32765129971664425,0.4923633096455505,29.419999999999998,29.535000000000018,29.442500000000006
111/04/01,562108.0,16487211.0,29.35,29.4,29.25,29.35, 0.00,390.0,False,0.16666666666666866,0.2739897553666524,0.4195721248859178,29.369999999999997,29.515000000000022,29.41500000000001
111/04/06,1005794.0,29479922.0,29.35,29.4,29.1,29.35, 0.00,522.0,False,0.3333333333333333,0.2937709480222127,0.3776383992646827,29.339999999999996,29.49000000000002,29.405000000000012
111/04/07,982567.0,28784535.0,29.2,29.55,29.1,29.2,-0.15,631.0,False,0.1333333333333305,0.2402917431259186,0.3318561805517613,29.319999999999993,29.45500000000002,29.427500000000016
111/04/08,1700472.0,49917828.0,29.35,29.5,29.25,29.3,+0.10,534.0,False,0.3076923076923073,0.26275859798138146,0.3088236530283013,29.309999999999995,29.400000000000016,29.430000000000014
111/04/11,7165753.0,215655647.0,30.0,30.45,29.75,29.8,+0.50,3107.0,False,0.5185185185185188,0.3480119048270939,0.32188640362789883,29.4,29.410000000000018,29.43250000000001
111/04/12,7738179.0,235097642.0,29.6,30.8,29.55,30.7,+0.90,3409.0,False,0.9411764705882344,0.545733426747474,0.39650207800109055,29.669999999999998,29.520000000000017,29.497500000000013
111/04/13,10775305.0,332774041.0,30.8,31.1,30.5,30.85,+0.15,4600.0,False,0.875,0.6554889511649826,0.4828310357223878,29.97,29.65500000000002,29.575000000000017
111/04/14,30740376.0,990749320.0,31.15,33.3,31.1,32.3,+1.45,13368.0,False,0.7619047619047616,0.6909608880782423,0.5522076531743393,30.589999999999996,29.95500000000002,29.740000000000016
111/04/15,33589829.0,1115449031.0,32.25,34.3,32.05,33.75,+1.45,14233.0,False,0.8942307692307697,0.7587175151290848,0.6210442738259211,31.479999999999997,30.395000000000017,29.972500000000014
111/04/18,20501473.0,687841076.0,34.0,34.3,32.85,33.5,-0.25,9002.0,False,0.8461538461538466,0.7878629588040054,0.6766505021519491,32.21999999999999,30.810000000000013,30.172500000000014
111/04/19,15632438.0,525020016.0,33.6,34.0,32.95,34.0,+0.50,6790.0,False,0.9423076923076928,0.8393445366385679,0.730881846980822,32.879999999999995,31.275000000000013,30.395000000000017
111/04/20,15544919.0,528065827.0,34.2,34.7,33.5,33.8,-0.20,6685.0,False,0.8348623853210999,0.8378504861994118,0.7665380600536853,33.47,31.72000000000001,30.60500000000001
111/04/21,13083572.0,435287876.0,33.8,34.0,32.7,32.8,-1.00,6325.0,False,0.6310679611650476,0.7689229778546236,0.767333032653998,33.56999999999999,32.08000000000001,30.767500000000013
111/04/22,21354727.0,726999568.0,32.95,34.7,32.85,34.7,+1.90,9959.0,False,1.0,0.8459486519030823,0.7935382390703594,33.75999999999999,32.62000000000001,31.010000000000012
111/04/25,18163931.0,622804033.0,34.1,34.7,33.7,34.2,-0.50,8318.0,False,0.880952380952381,0.8576165615861819,0.8148976799089669,33.89999999999999,33.06000000000001,31.235000000000014
111/04/26,21889520.0,749451796.0,34.4,35.3,33.15,34.2, 0.00,9873.0,False,0.7380952380952391,0.8177761204225343,0.8158571600801561,33.93999999999998,33.41000000000001,31.465000000000014
111/04/27,12574937.0,417619734.0,33.45,33.8,32.75,33.25,-0.95,5092.0,False,0.3692307692307701,0.6682610033586129,0.766658441172975,33.829999999999984,33.650000000000006,31.652500000000014
111/04/28,5732465.0,189927377.0,33.05,33.65,32.75,33.2,-0.05,2579.0,False,0.1923076923076928,0.5096098996749728,0.6809755940069742,33.90999999999998,33.74,31.847500000000018
