日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d,5MA,10MA,20MA
111/03/01,1002035.0,141990088.0,139.5,145.0,136.5,145.0,+8.50,868.0,False,,,,,,
111/03/02,1061488.0,153273640.0,142.0,148.5,141.0,145.0, 0.00,1143.0,False,,,,,,
111/03/03,1253572.0,187403855.0,146.0,154.5,145.0,152.0,+7.00,1103.0,False,,,,,,
111/03/04,1375295.0,207717995.0,151.0,156.0,148.5,148.5,-3.50,1848.0,False,,,,,,
111/03/07,828225.0,116418082.0,145.0,147.5,136.5,138.5,-10.00,1009.0,False,,,,145.8,,
111/03/08,952291.0,129145020.0,135.0,139.5,132.5,133.5,-5.00,828.0,False,,,,143.5,,
111/03/09,1454164.0,205101737.0,136.5,145.0,136.5,140.5,+7.00,1407.0,False,,,,142.6,,
111/03/10,2803261.0,422575547.0,146.0,154.5,143.0,154.5,+14.00,2297.0,False,,,,143.1,,
111/03/11,4113805.0,634853074.0,155.0,157.0,150.0,156.0,+1.50,3293.0,False,0.9591836734693876,0.6530612244897959,0.5510204081632653,144.6,,
111/03/14,2480349.0,387499903.0,158.5,161.5,152.0,153.5,-2.50,2247.0,False,0.7241379310344828,0.6767534600046914,0.5929314254437406,147.6,146.7,
111/03/15,1094567.0,159777821.0,152.0,152.0,142.0,143.0,-10.50,1092.0,False,0.3620689655172414,0.5718586285088747,0.5859071597987853,149.5,146.5,
111/03/16,1095875.0,160311472.0,147.0,149.0,143.5,146.5,+3.50,1051.0,False,0.4827586206896552,0.5421586259024682,0.5713243151666796,150.7,146.65,
111/03/17,1523104.0,231043278.0,151.0,155.0,146.5,153.0,+6.50,1323.0,False,0.7068965517241379,0.5970712678430248,0.5799066327254613,150.4,146.75,
111/03/18,1097710.0,168659851.0,154.0,157.0,150.5,152.0,-1.00,920.0,False,0.6724137931034483,0.6221854429298326,0.5939995694602517,149.6,147.1,
111/03/21,707797.0,107397746.0,153.5,155.0,149.0,150.0,-2.00,576.0,False,0.54,0.594790295286555,0.5942631447356861,148.9,148.25,
111/03/22,422636.0,63085515.0,151.0,151.5,148.0,149.0,-1.00,532.0,False,0.35897435897435903,0.5161849831824896,0.5682370908846206,150.1,149.8,
111/03/23,864479.0,131463497.0,152.0,155.0,149.0,151.0,+2.00,755.0,False,0.4615384615384616,0.4979694759678136,0.5448145525790182,151.0,150.85,
111/03/24,569221.0,84353351.0,151.0,151.0,146.0,150.5,-0.50,519.0,False,0.4358974358974359,0.4772787959443544,0.5223026337007969,150.5,150.45,
111/03/25,677047.0,98891777.0,151.5,151.5,144.0,144.0,-6.50,558.0,False,0.13333333333333333,0.3626303084073473,0.469078525269647,148.9,149.25,
111/03/28,407960.0,58275965.0,144.0,145.0,140.5,145.0,+1.00,442.0,False,0.2727272727272727,0.3326626298473224,0.4236065601288721,147.9,148.4,147.55
111/03/29,539090.0,77873054.0,146.5,148.0,143.0,144.0,-1.00,397.0,False,0.21212121212121213,0.2924821572719523,0.3798984258432322,146.9,148.5,147.5
111/03/30,517876.0,76432998.0,146.5,149.0,145.0,148.5,+4.50,456.0,False,0.4848484848484849,0.3566042664641298,0.372133706050198,146.4,148.7,147.675
111/03/31,305584.0,44364451.0,148.0,148.0,143.0,143.5,-5.00,261.0,False,0.206896551724138,0.3067016948841325,0.35032303566150946,145.0,147.75,147.25
111/04/01,215486.0,30819035.0,143.0,144.5,140.5,144.0,+0.50,190.0,False,0.2413793103448276,0.2849275667043641,0.3285245460091277,145.0,146.95,147.025
111/04/06,150685.0,21579306.0,144.0,145.0,141.5,143.0,-1.00,135.0,False,0.1724137931034483,0.24742297550405884,0.3014906891741047,144.6,146.25,147.25
111/04/07,404043.0,56458495.0,144.0,144.0,137.0,137.0,-6.00,378.0,False,0.0,0.16494865033603925,0.25597667622808284,143.2,145.05,147.425
111/04/08,255838.0,36082960.0,139.0,143.5,138.5,142.0,+5.00,251.0,False,0.3448275862068966,0.224908295626325,0.24562054936083025,141.9,144.15,147.5
111/04/11,1265660.0,187294110.0,145.5,153.5,143.5,143.5,+1.50,1055.0,False,0.3939393939393939,0.28125199506401466,0.2574976979285584,141.9,143.45,146.95
111/04/12,3088377.0,475641363.0,146.0,157.5,144.5,157.5,+14.00,2140.0,False,1.0,0.5208346633760097,0.3452766864110421,144.6,144.8,147.025
111/04/13,14284159.0,2400906815.0,160.0,173.0,156.0,172.0,+14.50,9620.0,False,0.9722222222222222,0.6712971829914138,0.4539501852711661,150.4,147.5,147.95
111/04/14,9382191.0,1635386182.0,169.0,181.0,169.0,174.5,+2.50,7675.0,False,0.8522727272727273,0.7316223644185182,0.5465075783202834,157.9,150.55,149.525
111/04/15,7683427.0,1367040739.0,174.5,187.5,170.0,180.5,+6.00,6361.0,False,0.8613861386138614,0.7748769558169659,0.6226307041525109,165.6,153.75,151.225
111/04/18,4819887.0,872391045.0,183.0,189.0,167.0,167.0,-13.50,5128.0,False,0.5769230769230769,0.7088923295190028,0.6513845792746749,170.3,156.1,151.925
111/04/19,3782340.0,674196110.0,168.0,183.0,168.0,174.5,+7.50,3153.0,False,0.7211538461538461,0.7129795017306173,0.6719162200933223,173.7,159.15,153.05
111/04/20,3562212.0,639889825.0,181.0,185.5,171.0,173.0,-1.50,3476.0,False,0.6831683168316832,0.7030424400976393,0.6822916267614278,173.9,162.15,154.2
111/04/21,1871955.0,327071695.0,177.0,181.0,169.0,170.5,-2.50,2121.0,False,0.5934065934065934,0.6664971578672906,0.6770268037967153,173.1,165.5,155.275
111/04/22,2207781.0,358128540.0,171.0,172.5,157.0,158.0,-12.50,2141.0,False,0.30337078651685395,0.5454550340838117,0.6331695472257475,168.6,167.1,155.625
111/04/25,1531681.0,235043883.0,155.0,156.5,150.5,152.5,-5.50,1249.0,False,0.05194805194805195,0.3809527067052251,0.54909726705224,165.7,168.0,155.725
111/04/26,1172225.0,179677011.0,155.0,157.0,150.0,153.0,+0.50,984.0,False,0.07692307692307693,0.2796094967778424,0.4592680102941074,161.4,167.55,156.175
111/04/27,1046722.0,157466512.0,146.0,154.0,146.0,152.5,-0.50,825.0,False,0.1511627906976744,0.23679392808445304,0.3851099828908893,157.3,165.6,156.55
111/04/28,1377599.0,205774192.0,152.0,153.0,146.5,148.5,-4.00,1344.0,False,0.05813953488372092,0.17724246368420898,0.3158208098219959,152.9,163.0,156.775
111/04/29,1831514.0,285235902.0,154.5,160.5,152.0,153.5,+5.00,1567.0,False,0.18987341772151886,0.18145278169664567,0.2710314671135458,152.0,160.3,157.025
111/05/03,735906.0,112941143.0,151.5,156.0,151.0,155.5,+2.00,617.0,False,0.2405063291139241,0.2011372975024051,0.2477334105764989,152.6,159.15,157.625
111/05/04,4859703.0,810874692.0,158.0,171.0,157.0,171.0,+15.50,3795.0,False,0.7142857142857143,0.3721867697635082,0.2892178636388353,156.2,158.8,158.975
111/05/05,9048191.0,1606103083.0,173.0,181.5,172.5,181.5,+10.50,6952.0,False,1.0,0.5814578465090054,0.3866311912622253,162.0,159.65,160.9
111/05/06,5382462.0,972521943.0,175.5,185.5,175.0,185.5,+4.00,4353.0,False,1.0,0.7209718976726702,0.4980780933990402,169.4,161.15,163.325
111/05/09,4473755.0,782420931.0,187.0,189.0,167.0,167.0,-18.50,3568.0,False,0.4883720930232558,0.6434386294561987,0.546531605418093,172.1,162.05,164.575
