日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,filter,rsv,k,d
111/03/01,20627726.0,1145565263.0,53.6,56.3,53.5,55.9,+2.60,11763.0,False,,,
111/03/02,10403738.0,571412571.0,54.5,56.0,54.1,56.0,+0.10,6765.0,False,,,
111/03/03,9923382.0,551103234.0,56.0,56.1,55.0,55.4,-0.60,6098.0,False,,,
111/03/04,10137438.0,548305844.0,54.7,54.9,53.8,54.0,-1.40,7177.0,False,,,
111/03/07,18611700.0,963825550.0,53.0,53.1,51.3,52.2,-1.80,11609.0,False,,,
111/03/08,23076287.0,1159342461.0,50.6,51.6,49.7,49.7,-2.50,14612.0,False,,,
111/03/09,12945598.0,649326656.0,50.1,50.6,49.8,50.2,+0.50,7656.0,False,,,
111/03/10,10879903.0,561221496.0,51.4,52.0,51.3,51.5,+1.30,6471.0,False,,,
111/03/11,6266901.0,320222057.0,51.4,51.5,50.8,50.9,-0.60,4079.0,False,0.18181818181818127,0.39393939393939376,0.4646464646464645
111/03/14,7309700.0,373806200.0,51.0,51.5,50.7,51.4,+0.50,4436.0,False,0.2656249999999994,0.3511679292929289,0.426820286195286
111/03/15,11952964.0,601509503.0,51.0,51.1,50.0,50.4,-1.00,6888.0,False,0.10937499999999936,0.2705702861952858,0.3747369528619526
111/03/16,12482184.0,632502434.0,50.9,51.4,50.2,51.4,+1.00,7534.0,False,0.3269230769230764,0.289354549771216,0.346276151831707
111/03/17,14876093.0,786747324.0,52.9,53.4,52.5,52.9,+1.50,8692.0,False,0.8648648648648647,0.4811913214690989,0.39124787504417097
111/03/18,16790745.0,900516021.0,53.0,54.2,52.5,54.2,+1.30,8668.0,False,1.0,0.6541275476460661,0.4788744325781359
111/03/21,14841802.0,811544054.0,54.9,55.3,54.0,54.5,+0.30,8169.0,False,0.8545454545454549,0.720933516612529,0.5595607939229336
111/03/22,8223010.0,444643869.0,54.6,54.6,53.8,54.2,-0.30,4809.0,False,0.7924528301886802,0.7447732878045794,0.6212982918834822
111/03/23,10236838.0,554430117.0,54.3,54.7,54.0,54.2, 0.00,5674.0,False,0.7924528301886802,0.7606664685992797,0.6677543507887479
111/03/24,7520064.0,404768991.0,53.6,54.2,53.3,54.2, 0.00,4494.0,False,0.7924528301886802,0.7712619224624131,0.7022568746799697
111/03/25,9333117.0,506211680.0,54.5,54.7,54.0,54.1,-0.10,5313.0,False,0.7735849056603781,0.7720362501950679,0.7255166665183357
111/03/28,8889748.0,475819129.0,53.8,54.0,52.7,53.9,-0.20,4644.0,False,0.7254901960784313,0.7565208988228558,0.7358514106198424
111/03/29,9992716.0,534469009.0,53.8,53.9,53.1,53.8,-0.10,5178.0,False,0.4642857142857138,0.6591091706438084,0.7102706639611643
111/03/30,12059719.0,648502442.0,54.0,54.2,53.3,53.7,-0.10,7992.0,False,0.4285714285714301,0.5822632566196823,0.6676015281806703
111/03/31,9703660.0,514910965.0,53.4,53.6,52.8,53.0,-0.70,5486.0,False,0.11538461538461454,0.4266370428746597,0.5872800330786667
111/04/01,11350157.0,591229894.0,52.3,52.4,51.7,52.0,-1.00,6604.0,False,0.09999999999999903,0.3177580285831061,0.4974393649134798
