pldate,plprice,plcount
2022-05-26,62.3,0.0
2022-07-04,62.5,0.0
2022-08-23,80.6,0.0
2022-09-26,80.4,0.0
2022-10-25,81.4,0.0
2022-11-16,81.0,0.0
2022-12-29,77.7,0.0
