pldate,plprice,plcount
2022-04-07,137.0,0.0
2022-04-28,148.5,0.0
2022-07-06,165.0,0.0
2022-08-03,186.5,0.0
2022-09-16,234.0,0.0
2022-10-26,217.0,0.0
2022-12-28,288.0,0.0
