pldate,plprice,plcount
2022-03-15,193.5,0.0
2022-04-18,172.0,0.0
2022-07-13,135.5,0.0
2022-07-28,135.5,0.0
2022-10-03,183.0,0.0
2022-10-25,191.0,0.0
2022-11-25,218.0,0.0
2023-01-04,224.5,0.0
