pldate,plprice,plcount
2022-03-16,230.0,0.0
2022-03-16,230.0,0.0
2022-05-13,192.5,0.0
2022-07-15,185.5,0.0
2022-09-07,187.5,0.0
2022-10-25,141.5,0.0
