pldate,plprice,plcount
2022-03-29,58.7,0.0
2022-04-07,56.1,0.0
2022-05-19,57.5,0.0
2022-07-12,38.15,0.0
2022-08-04,40.45,0.0
2022-09-05,36.7,0.0
2022-10-21,34.75,0.0
