pldate,plprice,plcount
2022-03-15,1145.0,0.0
2022-06-20,902.0,0.0
2022-08-10,936.0,0.0
2022-10-25,542.0,0.0
2022-11-23,638.0,0.0
2022-12-30,643.0,0.0
