pldate,plprice,plcount
2022-04-11,78.5,0.0
2022-05-12,76.1,0.0
2022-07-12,64.6,0.0
2022-08-10,68.3,0.0
2022-10-13,65.4,0.0
2022-12-20,69.2,0.0
