pldate,plprice,plcount
2022-03-08,25.1,0.0
2022-04-28,22.0,0.0
2022-07-06,21.4,0.0
2022-08-15,22.45,0.0
2022-09-02,22.4,0.0
2022-10-26,20.55,0.0
2022-11-22,20.9,0.0
