pldate,plprice,plcount
2022-04-07,81.5,0.0
2022-05-12,81.1,0.0
2022-06-20,81.1,0.0
2022-09-07,84.8,0.0
2022-10-13,85.5,0.0
2022-11-16,87.3,0.0
2022-12-20,92.7,0.0
