pldate,plprice,plcount
2022-05-12,25.35,0.0
2022-06-20,26.1,0.0
2022-07-12,25.2,0.0
2022-10-19,24.05,0.0
2022-12-06,25.8,0.0
2022-12-29,25.65,0.0
