pldate,plprice,plcount
2022-05-12,21.8,0.0
2022-06-20,22.25,0.0
2022-07-12,21.4,0.0
2022-09-02,22.75,0.0
2022-10-19,20.3,0.0
2022-12-29,22.3,0.0
