pldate,plprice,plcount
2022-03-15,195.0,0.0
2022-03-15,195.0,0.0
2022-05-26,143.5,0.0
2022-07-14,96.1,0.0
2022-08-10,94.1,0.0
2022-09-07,88.5,0.0
2022-10-13,83.0,0.0
