pldate,plprice,plcount
2022-03-07,16.65,0.0
2022-04-27,13.1,0.0
2022-05-17,13.1,0.0
2022-07-12,10.35,0.0
2022-07-29,10.3,0.0
2022-09-26,10.4,0.0
2022-10-28,11.8,0.0
2022-11-22,12.2,0.0
