pldate,plprice,plcount
2022-03-16,21.0,0.0
2022-03-16,21.0,0.0
2022-04-11,20.45,0.0
2022-07-12,16.95,0.0
2022-08-04,17.8,0.0
2022-10-13,14.55,0.0
2022-11-21,17.4,0.0
