pldate,plprice,plcount
2022-03-08,27.95,0.0
2022-05-20,30.7,0.0
2022-06-20,28.7,0.0
2022-08-04,30.55,0.0
2022-08-24,31.55,0.0
2022-10-26,22.9,0.0
