pldate,plprice,plcount
2022-03-25,153.5,0.0
2022-04-07,149.5,0.0
2022-04-28,142.0,0.0
2022-05-17,143.0,0.0
2022-06-23,110.5,0.0
2022-07-26,100.5,0.0
2022-10-17,64.9,0.0
2022-11-03,65.8,0.0
2022-11-22,69.1,0.0
2022-12-08,68.6,0.0
