pldate,plprice,plcount
2022-05-19,32.95,0.0
2022-06-30,28.45,0.0
2022-07-28,27.35,0.0
2022-10-03,26.45,0.0
2022-11-04,26.75,0.0
2022-11-28,27.9,0.0
2022-12-19,28.3,0.0
