pldate,plprice,plcount
2022-03-16,43.9,0.0
2022-05-12,31.75,0.0
2022-07-15,24.85,0.0
2022-08-04,25.7,0.0
2022-10-20,20.4,0.0
2022-12-20,29.65,0.0
2023-01-06,29.5,0.0
