pldate,plprice,plcount
2022-03-16,255.0,0.0
2022-04-26,242.5,0.0
2022-07-13,146.5,0.0
2022-08-03,148.5,0.0
2022-10-13,118.5,0.0
2022-12-30,142.5,0.0
