pldate,plprice,plcount
2022-03-08,40.9,0.0
2022-05-19,31.9,0.0
2022-07-04,25.0,0.0
2022-07-27,24.6,0.0
2022-09-28,20.5,0.0
2022-10-31,19.7,0.0
