pldate,plprice,plcount
2022-03-08,56.7,0.0
2022-05-09,47.05,0.0
2022-06-20,42.5,0.0
2022-08-23,71.7,0.0
2022-10-26,59.7,0.0
2022-11-28,68.2,0.0
