pldate,plprice,plcount
2022-03-08,28.05,0.0
2022-05-12,25.5,0.0
2022-07-01,23.9,0.0
2022-08-29,30.15,0.0
2022-10-13,26.1,0.0
2022-10-28,26.25,0.0
