pldate,plprice,plcount
2022-03-08,41.5,0.0
2022-04-07,51.6,0.0
2022-05-12,46.35,0.0
2022-06-20,46.9,0.0
2022-07-25,52.9,0.0
2022-09-06,63.5,0.0
2022-10-28,49.05,0.0
