pldate,plprice,plcount
2022-03-09,28.8,0.0
2022-05-12,27.0,0.0
2022-07-06,23.4,0.0
2022-09-07,26.75,0.0
2022-11-04,25.35,0.0
2022-11-28,27.1,0.0
