pldate,plprice,plcount
2022-03-25,38.55,0.0
2022-05-16,35.0,0.0
2022-06-20,29.85,0.0
2022-08-03,32.0,0.0
2022-11-11,31.25,0.0
2022-12-20,32.5,0.0
2023-01-16,34.4,0.0
2023-02-14,36.65,0.0
