pldate,plprice,plcount
2022-03-08,198.0,0.0
2022-04-27,165.0,0.0
2022-05-26,173.5,0.0
2022-07-06,122.5,0.0
2022-08-04,104.5,0.0
2022-10-13,89.1,0.0
