pldate,plprice,plcount
2022-03-29,45.3,0.0
2022-03-29,45.3,0.0
2022-04-25,46.45,0.0
2022-05-16,44.55,0.0
2022-06-22,43.25,0.0
2022-07-12,43.2,0.0
2022-09-28,38.0,0.0
