pldate,plprice,plcount
2022-03-25,132.5,0.0
2022-04-07,128.5,0.0
2022-05-20,135.0,0.0
2022-07-01,79.8,0.0
2022-09-02,79.7,0.0
2022-12-08,151.0,0.0
