pldate,plprice,plcount
2022-03-08,93.3,0.0
2022-05-12,90.0,0.0
2022-07-06,76.6,0.0
2022-08-29,92.2,0.0
2022-10-03,84.3,0.0
2022-10-21,87.9,0.0
