pldate,plprice,plcount
2022-03-25,35.85,0.0
2022-03-25,35.85,0.0
2022-07-01,27.0,0.0
2022-09-07,27.15,0.0
2022-10-26,25.75,0.0
2022-12-12,27.55,0.0
